STATION,DATE,PRCP,TMAX,TMIN,YEAR,MONTH,DAY,TEMP
USW00094728,1888-04-09,0.0,10.6,-1.1,1888,4,9,4.75
USW00094728,1942-08-28,1.0,28.3,16.1,1942,8,28,22.2
USW00094728,1942-10-13,0.0,17.2,9.4,1942,10,13,13.3
USW00023174,1964-03-14,0.0,22.8,7.2,1964,3,14,15.0
USW00023174,1998-08-18,0.0,25.0,18.3,1998,8,18,21.65
USW00094728,1921-05-31,0.0,28.3,13.3,1921,5,31,20.8
USW00094728,1918-12-26,0.3,3.3,-1.7,1918,12,26,0.8
USW00094728,1943-06-13,0.0,32.2,21.1,1943,6,13,26.65
USW00094728,1909-10-28,0.0,10.0,5.6,1909,10,28,7.8
USW00023174,1983-04-01,0.0,25.0,12.2,1983,4,1,18.6
USW00023174,2006-05-28,0.0,23.3,12.8,2006,5,28,18.05
USW00094728,1938-10-03,0.0,16.7,8.9,1938,10,3,12.8
USW00023174,1969-10-29,0.0,21.1,13.9,1969,10,29,17.5
USW00094728,1997-09-19,0.0,28.3,16.1,1997,9,19,22.2
USW00094728,2017-07-17,0.0,29.4,22.8,2017,7,17,26.1
USW00023174,1954-06-01,0.0,21.7,14.4,1954,6,1,18.05
USW00023174,1977-04-24,0.0,23.9,12.8,1977,4,24,18.35
USW00013874,1937-08-02,0.0,33.9,21.1,1937,8,2,27.5
USW00023174,1975-01-11,0.0,20.0,6.1,1975,1,11,13.05
USW00094728,1993-08-03,0.0,34.4,24.4,1993,8,3,29.4
USW00094728,1995-03-17,2.5,17.2,6.1,1995,3,17,11.65
USW00023174,1951-11-13,0.0,20.6,12.2,1951,11,13,16.4
USW00023174,2022-06-10,0.0,23.3,17.2,2022,6,10,20.25
USW00023174,1983-10-20,0.0,23.3,16.7,1983,10,20,20.0
USW00094728,1990-01-10,0.8,8.3,5.0,1990,1,10,6.65
USW00023174,2002-01-18,0.0,16.7,6.7,2002,1,18,11.7
USW00023174,1987-12-16,17.8,11.7,6.1,1987,12,16,8.9
USW00094728,1912-08-29,1.8,23.9,14.4,1912,8,29,19.15
USW00094728,1927-04-21,18.8,23.9,11.1,1927,4,21,17.5
USW00094728,1918-08-07,0.0,40.0,27.8,1918,8,7,33.9
USW00094728,1988-08-29,6.4,25.6,19.4,1988,8,29,22.5
USW00094728,2012-04-13,0.0,18.3,6.1,2012,4,13,12.2
USW00094728,1968-01-18,0.0,7.2,-2.2,1968,1,18,2.5
USW00023174,2025-11-06,0.0,20.6,12.8,2025,11,6,16.7
USW00094728,1893-01-18,0.0,-3.9,-13.3,1893,1,18,-8.6
USW00013874,1948-12-16,5.1,20.6,17.2,1948,12,16,18.9
USW00094728,1953-06-25,0.0,27.8,17.2,1953,6,25,22.5
USW00094728,1877-04-26,0.0,19.4,7.2,1877,4,26,13.3
USW00013874,1931-03-22,1.0,8.3,2.8,1931,3,22,5.55
USW00094728,1960-08-30,26.7,31.7,24.4,1960,8,30,28.05
USW00094728,1964-11-18,0.0,10.6,5.6,1964,11,18,8.1
USW00094728,1965-05-17,0.0,28.3,17.8,1965,5,17,23.05
USW00094728,1940-05-20,0.0,22.2,14.4,1940,5,20,18.3
USW00013874,1948-01-13,19.8,14.4,-2.8,1948,1,13,5.8
USW00094728,1896-12-28,0.0,-0.6,-6.7,1896,12,28,-3.65
USW00094728,1988-05-23,6.1,28.3,14.4,1988,5,23,21.35
USW00023174,1976-02-17,0.0,18.3,8.9,1976,2,17,13.6
USW00023174,2023-08-24,0.0,22.2,17.8,2023,8,24,20.0
USW00023174,2022-12-07,0.0,15.6,7.2,2022,12,7,11.4
USW00013874,1954-02-10,0.0,24.4,5.6,1954,2,10,15.0
USW00023174,1976-07-18,0.0,23.3,18.3,1976,7,18,20.8
USW00094728,1964-02-04,0.0,7.2,-6.7,1964,2,4,0.25
USW00094728,1908-04-10,2.3,12.2,6.7,1908,4,10,9.45
USW00094728,1882-10-25,0.0,13.9,6.1,1882,10,25,10.0
USW00013874,1960-03-04,0.0,-1.1,-7.2,1960,3,4,-4.15
USW00094728,1985-06-26,0.0,20.0,13.9,1985,6,26,16.95
USW00094728,1907-05-11,7.6,12.8,6.1,1907,5,11,9.45
USW00023174,1987-01-25,0.0,23.3,8.3,1987,1,25,15.8
USW00094728,1968-12-19,0.0,3.3,1.7,1968,12,19,2.5
USW00023174,1980-08-04,0.0,26.1,19.4,1980,8,4,22.75
USW00023174,1963-01-18,0.0,14.4,7.2,1963,1,18,10.8
USW00094728,2011-01-20,0.0,1.7,-1.1,2011,1,20,0.3
USW00094728,1943-02-08,0.0,3.9,-0.6,1943,2,8,1.65
USW00094728,1877-02-09,0.0,3.9,-4.4,1877,2,9,-0.25
USW00094728,1890-02-12,0.0,8.9,1.1,1890,2,12,5.0
USW00094728,1871-02-24,0.0,8.3,-0.6,1871,2,24,3.85
USW00023174,1966-09-26,0.0,23.3,17.8,1966,9,26,20.55
USW00023174,2011-07-01,0.0,25.0,17.2,2011,7,1,21.1
USW00013874,1939-03-23,0.0,26.7,8.3,1939,3,23,17.5
USW00023174,1990-10-02,0.0,22.2,17.8,1990,10,2,20.0
USW00094728,1885-06-11,0.0,23.9,13.3,1885,6,11,18.6
USW00094728,1985-04-24,0.0,11.7,9.4,1985,4,24,10.55
USW00094728,1908-09-23,0.0,23.3,20.6,1908,9,23,21.95
USW00023174,1965-10-19,0.0,22.2,12.2,1965,10,19,17.2
USW00094728,1936-12-07,7.9,10.0,-5.0,1936,12,7,2.5
USW00094728,1877-05-13,0.0,21.1,9.4,1877,5,13,15.25
USW00023174,1978-11-27,0.0,20.0,8.3,1978,11,27,14.15
USW00013874,1964-04-12,13.5,19.4,10.6,1964,4,12,15.0
USW00094728,1880-09-19,0.0,23.9,18.9,1880,9,19,21.4
USW00094728,2020-03-23,29.5,5.0,2.2,2020,3,23,3.6
USW00094728,1965-04-02,6.1,8.3,1.1,1965,4,2,4.7
USW00094728,1879-01-12,0.0,-2.2,-5.6,1879,1,12,-3.9
USW00094728,1980-06-29,17.8,25.0,17.8,1980,6,29,21.4
USW00094728,1987-07-26,3.6,28.3,20.0,1987,7,26,24.15
USW00023174,1968-09-17,0.0,20.6,16.7,1968,9,17,18.65
USW00094728,1956-06-20,0.0,18.9,12.8,1956,6,20,15.85
USW00094728,1929-11-13,4.3,15.0,8.9,1929,11,13,11.95
USW00094728,1905-10-09,0.0,26.7,15.6,1905,10,9,21.15
USW00094728,1973-04-10,20.8,13.3,3.9,1973,4,10,8.6
USW00094728,1995-03-05,0.0,8.3,0.6,1995,3,5,4.45
USW00094728,2012-12-05,0.0,14.4,1.7,2012,12,5,8.05
USW00094728,1920-04-04,4.6,8.3,2.8,1920,4,4,5.55
USW00023174,2012-09-28,0.0,23.3,17.8,2012,9,28,20.55
USW00094728,1899-05-27,0.5,25.6,13.9,1899,5,27,19.75
USW00013874,1957-05-14,0.8,30.0,18.9,1957,5,14,24.45
USW00094728,1943-08-30,0.0,27.8,18.3,1943,8,30,23.05
USW00094728,1965-04-07,5.1,8.3,5.0,1965,4,7,6.65
USW00023174,2012-06-26,0.0,22.2,14.4,2012,6,26,18.3
USW00094728,1990-05-09,0.0,27.8,11.7,1990,5,9,19.75
USW00094728,2009-10-10,0.0,18.9,10.0,2009,10,10,14.45
USW00023174,1958-04-13,0.0,23.9,14.4,1958,4,13,19.15
USW00094728,1945-10-07,8.9,20.6,11.7,1945,10,7,16.15
USW00094728,1921-04-09,4.1,22.2,9.4,1921,4,9,15.8
USW00023174,1949-08-30,0.0,26.1,16.7,1949,8,30,21.4
USW00023174,1959-05-29,0.0,23.3,13.9,1959,5,29,18.6
USW00094728,1990-06-27,0.0,31.1,20.6,1990,6,27,25.85
USW00094728,1915-02-23,0.0,10.6,5.0,1915,2,23,7.8
USW00094728,2016-11-05,0.0,16.7,6.7,2016,11,5,11.7
USW00023174,2004-06-30,0.0,22.8,17.8,2004,6,30,20.3
USW00094728,2001-12-11,0.0,12.8,6.7,2001,12,11,9.75
USW00094728,1943-02-28,0.0,11.7,-1.1,1943,2,28,5.3
USW00094728,1971-08-28,45.7,28.3,19.4,1971,8,28,23.85
USW00023174,1945-10-21,0.0,21.1,15.0,1945,10,21,18.05
USW00094728,1991-02-16,0.0,-2.8,-10.0,1991,2,16,-6.4
USW00013874,1948-11-09,0.3,15.6,11.1,1948,11,9,13.35
USW00023174,2006-05-14,0.0,21.1,15.6,2006,5,14,18.35
USW00094728,1942-05-06,4.1,20.0,8.9,1942,5,6,14.45
USW00094728,1913-01-21,1.5,15.6,-1.7,1913,1,21,6.95
USW00023174,1967-09-07,0.0,23.9,18.3,1967,9,7,21.1
USW00023174,1975-09-20,0.0,25.0,17.8,1975,9,20,21.4
USW00094728,1971-11-21,0.5,10.0,4.4,1971,11,21,7.2
USW00094728,2024-02-25,0.0,5.0,-4.9,2024,2,25,0.05
USW00023174,1946-07-01,0.0,21.7,16.7,1946,7,1,19.2
USW00094728,1945-11-24,0.0,3.3,-3.9,1945,11,24,-0.3
USW00094728,1878-06-04,0.0,22.8,14.4,1878,6,4,18.6
USW00023174,1998-10-30,0.0,20.6,12.8,1998,10,30,16.7
USW00094728,1872-02-04,0.0,1.1,-4.4,1872,2,4,-1.65
USW00094728,2014-12-22,1.0,6.7,1.7,2014,12,22,4.2
USW00094728,1879-09-17,0.0,21.7,15.0,1879,9,17,18.35
USW00013874,1962-02-18,2.5,12.2,5.6,1962,2,18,8.9
USW00013874,1932-08-27,0.0,32.2,22.8,1932,8,27,27.5
USW00094728,1933-08-23,56.6,23.3,19.4,1933,8,23,21.35
USW00094728,1998-02-27,0.0,14.4,2.2,1998,2,27,8.3
USW00094728,1951-08-07,8.9,22.8,17.2,1951,8,7,20.0
USW00013874,1950-03-06,8.6,11.1,6.1,1950,3,6,8.6
USW00094728,1969-12-08,27.7,8.9,2.2,1969,12,8,5.55
USW00023174,2011-10-08,0.0,21.7,12.8,2011,10,8,17.25
USW00013874,1964-02-02,0.0,12.8,-0.6,1964,2,2,6.1
USW00023174,2012-03-08,0.0,21.7,6.1,2012,3,8,13.9
USW00094728,2006-01-03,28.7,4.4,0.6,2006,1,3,2.5
USW00094728,2002-11-08,0.0,15.0,3.9,2002,11,8,9.45
USW00094728,1938-05-16,0.0,21.1,8.9,1938,5,16,15.0
USW00094728,1882-10-27,6.4,12.8,5.6,1882,10,27,9.2
USW00013874,1953-11-22,13.0,20.0,14.4,1953,11,22,17.2
USW00013874,1951-10-20,0.3,22.2,10.6,1951,10,20,16.4
USW00013874,1956-10-22,0.5,21.7,14.4,1956,10,22,18.05
USW00023174,2001-05-02,0.0,18.9,13.3,2001,5,2,16.1
USW00094728,1946-01-29,0.0,3.9,-1.1,1946,1,29,1.4
USW00094728,2022-05-25,0.0,21.1,11.7,2022,5,25,16.4
USW00023174,2018-07-08,0.0,31.7,23.3,2018,7,8,27.5
USW00023174,1956-10-01,0.0,26.7,18.3,1956,10,1,22.5
USW00023174,2010-05-18,1.0,18.3,13.3,2010,5,18,15.8
USW00013874,1935-02-09,0.8,20.0,6.1,1935,2,9,13.05
USW00013874,1946-03-31,0.0,23.3,13.9,1946,3,31,18.6
USW00013874,1956-09-23,0.0,28.9,18.9,1956,9,23,23.9
USW00023174,1993-02-03,0.0,19.4,11.1,1993,2,3,15.25
USW00094728,1937-10-18,0.0,17.8,7.2,1937,10,18,12.5
USW00094728,1893-09-22,0.3,25.0,12.2,1893,9,22,18.6
USW00094728,1976-06-16,0.0,30.0,22.8,1976,6,16,26.4
USW00023174,2021-03-30,0.0,19.4,11.7,2021,3,30,15.55
USW00023174,2004-07-29,0.0,22.8,17.2,2004,7,29,20.0
USW00094728,1908-09-07,0.0,22.8,17.8,1908,9,7,20.3
USW00094728,1982-02-27,0.0,5.6,-2.2,1982,2,27,1.7
USW00013874,1940-01-05,0.5,3.9,-3.3,1940,1,5,0.3
USW00094728,1880-03-10,0.0,4.4,-4.4,1880,3,10,0.0
USW00013874,1952-06-29,0.0,32.8,20.6,1952,6,29,26.7
USW00023174,2019-12-23,21.6,15.0,11.1,2019,12,23,13.05
USW00023174,1990-02-25,0.0,22.8,11.1,1990,2,25,16.95
USW00013874,1940-04-04,18.8,21.1,15.0,1940,4,4,18.05
USW00094728,1995-03-08,18.0,17.2,3.3,1995,3,8,10.25
USW00023174,1956-08-12,0.0,23.9,16.7,1956,8,12,20.3
USW00023174,1990-04-25,0.0,20.6,12.2,1990,4,25,16.4
USW00094728,1883-10-11,0.0,23.9,10.6,1883,10,11,17.25
USW00094728,1984-08-16,0.0,33.3,22.8,1984,8,16,28.05
USW00094728,1888-05-15,4.3,10.6,7.2,1888,5,15,8.9
USW00023174,1982-08-28,0.0,26.1,18.9,1982,8,28,22.5
USW00094728,2007-11-15,9.7,17.2,6.1,2007,11,15,11.65
USW00023174,1947-03-06,0.0,18.3,6.1,1947,3,6,12.2
USW00094728,2007-04-21,0.0,26.1,7.2,2007,4,21,16.65
USW00094728,1924-04-24,0.0,18.9,7.2,1924,4,24,13.05
USW00013874,1962-12-11,0.0,3.9,-10.6,1962,12,11,-3.35
USW00013874,1963-10-03,0.0,27.8,15.6,1963,10,3,21.7
USW00094728,1882-05-31,0.0,26.7,16.1,1882,5,31,21.4
USW00094728,1871-07-30,0.0,27.2,19.4,1871,7,30,23.3
USW00023174,1980-05-23,0.0,18.9,12.2,1980,5,23,15.55
USW00023174,1977-10-29,0.0,20.0,12.2,1977,10,29,16.1
USW00094728,1956-06-25,0.0,29.4,20.0,1956,6,25,24.7
USW00023174,1963-05-21,0.0,21.1,15.0,1963,5,21,18.05
USW00023174,1959-01-08,0.0,22.2,12.2,1959,1,8,17.2
USW00023174,1970-02-24,0.0,22.2,11.7,1970,2,24,16.95
USW00094728,1921-10-07,0.0,23.9,12.8,1921,10,7,18.35
USW00023174,1990-10-04,0.0,31.1,17.8,1990,10,4,24.45
USW00023174,2023-03-23,0.0,15.6,10.6,2023,3,23,13.1
USW00023174,2019-10-25,0.0,34.4,18.9,2019,10,25,26.65
USW00023174,1993-12-27,0.0,19.4,11.7,1993,12,27,15.55
USW00023174,2021-04-18,0.0,30.6,11.7,2021,4,18,21.15
USW00094728,1926-12-12,0.0,5.6,-1.1,1926,12,12,2.25
USW00013874,1965-02-24,15.0,11.1,2.2,1965,2,24,6.65
USW00094728,1891-09-19,0.0,27.8,20.6,1891,9,19,24.2
USW00094728,1953-07-11,0.0,30.0,16.7,1953,7,11,23.35
USW00013874,1959-09-13,8.1,20.6,16.1,1959,9,13,18.35
USW00023174,1949-03-03,1.5,16.7,10.0,1949,3,3,13.35
USW00023174,2003-04-14,11.7,16.1,10.6,2003,4,14,13.35
USW00013874,1961-01-09,0.0,10.0,-4.4,1961,1,9,2.8
USW00094728,1884-11-24,5.1,14.4,-2.8,1884,11,24,5.8
USW00023174,1998-04-19,0.0,21.7,12.2,1998,4,19,16.95
USW00023174,1989-05-20,0.0,22.2,13.9,1989,5,20,18.05
USW00094728,1929-02-08,0.0,6.7,1.1,1929,2,8,3.9
USW00094728,1953-09-04,0.0,32.2,24.4,1953,9,4,28.3
USW00094728,1920-09-19,0.0,20.6,9.4,1920,9,19,15.0
USW00023174,1987-12-30,0.0,12.2,3.9,1987,12,30,8.05
USW00094728,2025-05-11,0.0,25.0,14.4,2025,5,11,19.7
USW00094728,1905-01-14,0.0,-3.3,-7.8,1905,1,14,-5.55
USW00013874,1931-09-25,2.8,32.8,22.8,1931,9,25,27.8
USW00013874,1933-07-10,0.8,29.4,22.2,1933,7,10,25.8
USW00013874,1959-07-10,1.8,35.0,21.1,1959,7,10,28.05
USW00023174,1962-10-04,0.0,21.7,14.4,1962,10,4,18.05
USW00023174,1983-04-27,0.0,20.0,13.9,1983,4,27,16.95
USW00023174,2001-12-24,0.0,20.0,6.1,2001,12,24,13.05
USW00013874,1931-09-07,0.0,33.9,22.8,1931,9,7,28.35
USW00094728,1934-08-19,0.0,28.3,18.9,1934,8,19,23.6
USW00023174,1984-09-30,0.0,26.1,17.2,1984,9,30,21.65
USW00023174,2004-02-07,0.0,20.6,7.8,2004,2,7,14.2
USW00094728,1922-10-23,10.7,17.8,8.9,1922,10,23,13.35
USW00023174,1972-11-13,0.0,18.3,9.4,1972,11,13,13.85
USW00013874,1944-12-22,0.5,10.6,3.3,1944,12,22,6.95
USW00094728,1893-12-13,0.0,-3.3,-10.6,1893,12,13,-6.95
USW00094728,1900-06-01,0.3,26.7,20.6,1900,6,1,23.65
USW00023174,2015-08-11,0.0,23.9,17.8,2015,8,11,20.85
USW00094728,2011-02-08,2.8,5.0,-7.8,2011,2,8,-1.4
USW00094728,1924-03-14,0.0,3.3,-3.9,1924,3,14,-0.3
USW00094728,1975-01-04,0.0,8.9,2.8,1975,1,4,5.85
USW00023174,2017-11-28,0.0,25.0,10.0,2017,11,28,17.5
USW00023174,2020-12-07,0.0,23.9,7.8,2020,12,7,15.85
USW00013874,1950-05-28,0.0,31.7,18.3,1950,5,28,25.0
USW00094728,1901-06-04,0.0,26.1,13.3,1901,6,4,19.7
USW00094728,2015-07-17,0.0,27.2,19.4,2015,7,17,23.3
USW00023174,1986-11-04,0.0,23.3,12.8,1986,11,4,18.05
USW00094728,2016-11-29,55.9,15.6,10.6,2016,11,29,13.1
USW00023174,2019-10-01,0.0,23.9,15.0,2019,10,1,19.45
USW00094728,1946-07-27,0.0,28.3,17.2,1946,7,27,22.75
USW00094728,1973-05-27,2.5,13.9,10.0,1973,5,27,11.95
USW00013874,1951-06-01,0.0,33.9,18.9,1951,6,1,26.4
USW00013874,1963-12-25,0.0,8.3,-5.6,1963,12,25,1.35
USW00023174,1994-05-10,0.0,20.0,13.9,1994,5,10,16.95
USW00094728,1989-10-04,0.0,15.0,7.2,1989,10,4,11.1
USW00094728,1968-02-12,0.0,-3.3,-9.4,1968,2,12,-6.35
USW00094728,2018-09-11,0.5,23.3,16.7,2018,9,11,20.0
USW00094728,2023-12-23,0.0,6.7,1.1,2023,12,23,3.9
USW00094728,1999-03-10,0.0,5.6,-2.8,1999,3,10,1.4
USW00094728,1895-05-12,1.3,21.7,6.7,1895,5,12,14.2
USW00094728,1875-05-17,0.0,17.8,6.1,1875,5,17,11.95
USW00094728,1964-06-22,3.0,28.9,20.0,1964,6,22,24.45
USW00023174,1999-11-12,0.0,17.2,11.7,1999,11,12,14.45
USW00094728,1877-09-25,0.0,26.1,15.6,1877,9,25,20.85
USW00094728,1924-07-02,0.0,25.0,16.1,1924,7,2,20.55
USW00013874,1941-10-03,0.0,28.9,20.0,1941,10,3,24.45
USW00094728,1991-03-02,3.8,21.7,10.0,1991,3,2,15.85
USW00094728,2023-10-28,0.0,26.7,17.2,2023,10,28,21.95
USW00023174,2022-11-25,0.0,24.4,8.9,2022,11,25,16.65
USW00094728,1951-01-03,0.0,13.9,5.0,1951,1,3,9.45
USW00094728,1909-10-22,0.3,17.2,11.7,1909,10,22,14.45
USW00094728,1880-04-03,15.0,17.2,10.6,1880,4,3,13.9
USW00094728,1895-01-20,0.0,0.6,-8.9,1895,1,20,-4.15
USW00013874,1962-10-09,0.0,25.0,16.1,1962,10,9,20.55
USW00013874,1933-01-04,0.0,17.8,8.9,1933,1,4,13.35
USW00094728,1969-03-22,0.0,8.9,4.4,1969,3,22,6.65
USW00094728,1942-02-18,0.0,7.2,-0.6,1942,2,18,3.3
USW00023174,1944-11-02,0.0,19.4,13.9,1944,11,2,16.65
USW00094728,1932-08-14,0.0,30.6,18.3,1932,8,14,24.45
USW00094728,2011-08-26,0.0,28.3,21.7,2011,8,26,25.0
USW00094728,1999-07-13,0.3,25.6,17.2,1999,7,13,21.4
USW00094728,1960-03-20,0.0,7.2,0.0,1960,3,20,3.6
USW00023174,1997-04-10,0.0,19.4,8.9,1997,4,10,14.15
USW00023174,1983-09-23,0.0,24.4,19.4,1983,9,23,21.9
USW00094728,1931-10-23,0.0,21.1,10.0,1931,10,23,15.55
USW00023174,1999-10-30,0.0,32.2,15.0,1999,10,30,23.6
USW00094728,1890-10-15,0.0,17.8,9.4,1890,10,15,13.6
USW00013874,1939-11-17,0.0,23.3,5.0,1939,11,17,14.15
USW00094728,1916-09-24,0.0,20.0,12.2,1916,9,24,16.1
USW00094728,1987-05-07,0.5,27.2,10.0,1987,5,7,18.6
USW00023174,1960-02-23,0.0,17.8,8.9,1960,2,23,13.35
USW00013874,1931-08-09,0.0,32.2,21.7,1931,8,9,26.95
USW00094728,2013-05-08,76.7,17.2,12.8,2013,5,8,15.0
USW00094728,2018-05-19,16.5,13.3,9.4,2018,5,19,11.35
USW00013874,1952-06-27,0.0,37.8,25.6,1952,6,27,31.7
USW00094728,1941-02-09,0.0,2.8,-6.7,1941,2,9,-1.95
USW00023174,2022-06-01,0.0,23.3,15.0,2022,6,1,19.15
USW00094728,1893-12-30,1.8,2.8,-2.8,1893,12,30,0.0
USW00094728,1999-09-06,0.0,28.3,23.3,1999,9,6,25.8
USW00094728,1943-09-21,0.0,23.9,15.6,1943,9,21,19.75
USW00013874,1950-08-30,4.8,29.4,20.6,1950,8,30,25.0
USW00023174,1962-12-01,0.0,18.9,8.9,1962,12,1,13.9
USW00094728,1892-09-29,0.0,17.8,11.7,1892,9,29,14.75
USW00023174,1982-07-07,0.0,22.2,15.0,1982,7,7,18.6
USW00094728,1979-04-10,0.5,12.8,2.8,1979,4,10,7.8
USW00023174,2019-09-15,0.0,27.2,20.0,2019,9,15,23.6
USW00094728,2010-12-24,0.0,4.4,-1.7,2010,12,24,1.35
USW00023174,1976-09-19,0.0,21.7,18.3,1976,9,19,20.0
USW00094728,1926-05-20,0.0,21.7,12.8,1926,5,20,17.25
USW00094728,1886-04-27,5.3,12.2,8.3,1886,4,27,10.25
USW00094728,1869-10-09,0.0,18.9,11.1,1869,10,9,15.0
USW00094728,1992-01-21,0.0,3.9,-5.0,1992,1,21,-0.55
USW00023174,1948-05-12,0.0,20.6,10.0,1948,5,12,15.3
USW00023174,2000-04-13,0.0,18.9,12.2,2000,4,13,15.55
USW00094728,1954-07-31,1.0,37.8,25.0,1954,7,31,31.4
USW00094728,1887-01-12,0.0,1.7,-7.2,1887,1,12,-2.75
USW00094728,1874-02-21,1.3,10.6,3.9,1874,2,21,7.25
USW00094728,1984-04-21,0.0,15.6,6.1,1984,4,21,10.85
USW00094728,1870-10-02,0.0,18.3,15.6,1870,10,2,16.95
USW00094728,1991-09-02,0.0,23.3,11.7,1991,9,2,17.5
USW00094728,1945-08-17,0.0,25.6,17.2,1945,8,17,21.4
USW00094728,1929-07-02,0.0,26.1,15.6,1929,7,2,20.85
USW00094728,1920-08-11,27.7,30.0,21.7,1920,8,11,25.85
USW00094728,1940-06-15,0.5,30.6,19.4,1940,6,15,25.0
USW00094728,1902-09-22,0.5,21.1,17.8,1902,9,22,19.45
USW00023174,2010-07-11,0.0,21.1,16.7,2010,7,11,18.9
USW00094728,1902-01-16,0.0,5.0,-2.2,1902,1,16,1.4
USW00023174,2009-11-15,0.0,22.2,8.9,2009,11,15,15.55
USW00094728,1989-05-16,58.4,15.0,12.8,1989,5,16,13.9
USW00094728,2012-11-03,0.0,10.6,4.4,2012,11,3,7.5
USW00094728,1952-08-14,0.0,29.4,20.0,1952,8,14,24.7
USW00094728,1944-03-12,2.8,12.2,2.8,1944,3,12,7.5
USW00094728,1982-01-31,13.2,8.3,2.8,1982,1,31,5.55
USW00094728,1900-07-02,0.0,25.6,15.6,1900,7,2,20.6
USW00013874,1960-01-01,4.1,2.8,0.6,1960,1,1,1.7
USW00013874,1932-02-02,32.0,15.6,6.1,1932,2,2,10.85
USW00013874,1947-08-23,4.3,32.2,21.7,1947,8,23,26.95
USW00094728,1942-04-13,0.0,12.8,2.2,1942,4,13,7.5
USW00013874,1936-06-13,0.0,33.3,19.4,1936,6,13,26.35
USW00094728,1872-11-27,0.0,5.6,0.0,1872,11,27,2.8
USW00094728,2021-01-27,0.0,2.8,-0.5,2021,1,27,1.15
USW00094728,1981-01-31,0.0,3.3,-8.9,1981,1,31,-2.8
USW00013874,1945-01-09,2.5,4.4,-1.7,1945,1,9,1.35
USW00094728,1911-07-21,18.0,26.7,17.8,1911,7,21,22.25
USW00094728,1945-10-12,1.3,18.9,9.4,1945,10,12,14.15
USW00094728,2021-10-24,0.8,15.0,8.3,2021,10,24,11.65
USW00023174,2006-09-21,0.0,22.8,15.6,2006,9,21,19.2
USW00094728,1929-01-15,0.8,3.9,-4.4,1929,1,15,-0.25
USW00094728,2020-07-23,0.0,30.0,22.8,2020,7,23,26.4
USW00094728,1990-08-05,2.8,26.1,20.6,1990,8,5,23.35
USW00094728,1887-08-31,0.0,23.3,13.3,1887,8,31,18.3
USW00013874,1933-11-30,0.0,21.1,11.1,1933,11,30,16.1
USW00094728,1915-11-13,0.0,15.6,6.1,1915,11,13,10.85
USW00094728,1901-05-04,0.0,17.2,7.2,1901,5,4,12.2
USW00094728,2006-11-24,4.8,14.4,5.0,2006,11,24,9.7
USW00094728,1929-12-16,0.0,5.0,-1.1,1929,12,16,1.95
USW00023174,2003-02-08,0.0,17.8,10.6,2003,2,8,14.2
USW00094728,2017-10-23,0.0,23.3,16.1,2017,10,23,19.7
USW00094728,1878-10-28,0.8,12.2,5.0,1878,10,28,8.6
USW00023174,1999-12-13,0.0,15.0,7.8,1999,12,13,11.4
USW00094728,2014-08-05,0.0,32.2,21.7,2014,8,5,26.95
USW00094728,1881-04-07,0.0,9.4,-5.0,1881,4,7,2.2
USW00094728,1899-12-04,0.3,11.1,2.2,1899,12,4,6.65
USW00013874,1950-02-17,0.0,11.1,-1.7,1950,2,17,4.7
USW00094728,1972-02-04,0.0,10.6,-6.7,1972,2,4,1.95
USW00013874,1933-06-23,0.0,31.1,21.7,1933,6,23,26.4
USW00023174,2009-07-30,0.0,24.4,18.3,2009,7,30,21.35
USW00023174,1992-11-14,0.0,28.3,11.7,1992,11,14,20.0
USW00013874,1943-04-06,0.0,23.3,8.3,1943,4,6,15.8
USW00023174,1984-04-16,0.0,23.9,12.8,1984,4,16,18.35
USW00094728,1931-12-18,0.0,7.2,3.9,1931,12,18,5.55
USW00094728,1924-04-11,0.0,15.6,6.1,1924,4,11,10.85
USW00094728,1934-07-31,0.0,32.2,22.2,1934,7,31,27.2
USW00094728,1949-11-06,0.0,9.4,1.1,1949,11,6,5.25
USW00094728,1997-10-20,0.0,17.8,7.8,1997,10,20,12.8
USW00094728,2002-10-15,0.0,13.9,5.0,2002,10,15,9.45
USW00094728,1944-02-22,3.3,6.7,1.7,1944,2,22,4.2
USW00094728,1873-09-18,0.0,25.0,13.3,1873,9,18,19.15
USW00094728,1882-07-20,0.0,29.4,23.3,1882,7,20,26.35
USW00023174,2019-03-15,0.0,23.3,8.9,2019,3,15,16.1
USW00023174,2014-01-19,0.0,24.4,9.4,2014,1,19,16.9
USW00094728,1977-01-06,0.0,-0.6,-5.0,1977,1,6,-2.8
USW00094728,1948-10-12,0.0,19.4,11.7,1948,10,12,15.55
USW00094728,1891-11-10,4.1,15.6,10.6,1891,11,10,13.1
USW00094728,1938-07-03,0.0,24.4,16.1,1938,7,3,20.25
USW00013874,1931-03-11,0.0,12.8,1.7,1931,3,11,7.25
USW00023174,1993-06-08,0.0,22.2,13.9,1993,6,8,18.05
USW00023174,2014-03-04,0.0,18.3,12.2,2014,3,4,15.25
USW00094728,1953-06-11,0.0,25.0,15.0,1953,6,11,20.0
USW00094728,1984-11-08,0.0,10.0,2.2,1984,11,8,6.1
USW00023174,1979-09-22,0.0,25.0,17.8,1979,9,22,21.4
USW00094728,2018-03-21,25.1,3.9,-0.5,2018,3,21,1.7
USW00094728,1880-06-23,0.0,28.9,16.1,1880,6,23,22.5
USW00013874,1944-02-09,29.2,12.2,6.1,1944,2,9,9.15
